Latency
0.0013058185577392578
0.0014660358428955078
0.00121307373046875
0.0016560554504394531
0.0015172958374023438
0.0015439987182617188
0.000789642333984375
0.0015864372253417969
0.001628875732421875
0.0010747909545898438
0.00157928466796875
0.0015726089477539062
0.0014934539794921875
0.0015225410461425781
0.0015616416931152344
0.0016064643859863281
0.0013360977172851562
0.0015876293182373047
0.0016567707061767578
0.0015072822570800781
0.0016016960144042969
0.0015666484832763672
0.0012233257293701172
0.000408172607421875
0.0016987323760986328
0.001539468765258789
0.0015316009521484375
0.0015604496002197266
0.0019176006317138672
0.0014803409576416016
0.0015964508056640625
0.0009398460388183594
0.0008001327514648438
0.0015022754669189453
0.0016226768493652344
0.0014219284057617188
0.0006690025329589844
0.0014994144439697266
0.0015943050384521484
0.0017201900482177734
0.0005600452423095703
0.0015761852264404297
0.0015244483947753906
0.001705169677734375
0.0011286735534667969
0.0016553401947021484
0.0018038749694824219
0.0017323493957519531
0.001058340072631836
0.001178741455078125
0.0011830329895019531
0.0015034675598144531
0.0011820793151855469
0.0018944740295410156
0.0015544891357421875
0.0016226768493652344
0.001505136489868164
0.0013611316680908203
0.0016362667083740234
0.0016300678253173828
0.001558542251586914
0.0015702247619628906
0.0015869140625
0.0015096664428710938
0.0012040138244628906
0.0017566680908203125
0.001539468765258789
0.0015316009521484375
0.0013422966003417969
0.001840829849243164
0.0015418529510498047
0.0015707015991210938
0.0015904903411865234
0.0017194747924804688
0.0014872550964355469
0.0016858577728271484
0.0015568733215332031
0.0012137889862060547
0.0015799999237060547
0.0015864372253417969
0.0016744136810302734
0.0005934238433837891
0.001341104507446289
0.0016074180603027344
0.0027124881744384766
0.0005943775177001953
0.0016040802001953125
0.0016429424285888672
0.001627206802368164
0.0015840530395507812
0.0006062984466552734
0.0006520748138427734
0.0013051033020019531
0.0004487037658691406
0.0016498565673828125
0.0013470649719238281
0.0014159679412841797
0.001402139663696289
0.001233816146850586
0.0008609294891357422
0.0011456012725830078
0.0015568733215332031
0.0012197494506835938
0.0013523101806640625
0.0016810894012451172
0.0014443397521972656
0.001665353775024414
0.0013570785522460938
0.0016324520111083984
0.0016448497772216797
0.0015854835510253906
0.0016355514526367188
0.0015192031860351562
0.0016777515411376953
0.0017764568328857422
0.0016341209411621094
0.000518798828125
0.0015616416931152344
0.0018417835235595703
0.0012745857238769531
0.0015358924865722656
0.001580953598022461
0.0012137889862060547
0.0015420913696289062
0.0015697479248046875
0.0016489028930664062
